Datetime,Tweet Id,Username,Text,Hashtag,Language
2022-11-25 16:37:51+00:00,1596181380643565568,Cafespera,"@JamesCleverly @ZelenskyyUa Your first priority is the British public, it would be nice if some of you remembered that occasionally",,en
2022-11-25 16:37:33+00:00,1596181307159379968,Catalinktaaaa7,@ZelenskyyUa Great decision to not give Crimea to 🇷🇺🙏 Fight for it as long as you have support https://t.co/G1TdviNFc6,,en
2022-11-25 16:37:31+00:00,1596181297382445056,OZapolska,@MrSomeb0dy9 @Galkiewiczowa @Borghi_Tv @ZelenskyyUa because this is a 🇷🇺 strategy to incite enmity between Ukrainians and Poles.  They invest a lot of money so that the topic of Volyn is constantly heard and hurts.,,en
2022-11-25 16:37:19+00:00,1596181248237764610,PhilCaldwell4,"@JamesCleverly @ZelenskyyUa And, of course, you have the permission of the British tax payer to say this .... oh no, you don't do you, because you have never asked us!",,en
2022-11-25 16:37:19+00:00,1596181247294070786,marasCj,@vonderleyen @ZelenskyyUa @EU_Commission Russia is defending herself against the evil US-led NATO/Europe,,en
2022-11-25 16:36:55+00:00,1596181145590583296,spendg8,@vonderleyen @ZelenskyyUa @EU_Commission Ukraine can be such a valuable asset for EU. Such smart people there. Most likely less corrupt than Hungary.,,en
2022-11-25 16:36:31+00:00,1596181046957346817,hong880,"@ZelenskyyUa
At any cost he must join nato for the country and strengthen the power.",,en
2022-11-25 16:36:19+00:00,1596180995619028997,Akinato72444362,"@rattaplan76 @vonderleyen @ZelenskyyUa @EU_Commission ""Nobody voted for you"" is the new ""Covid doesn't exists""",,en
2022-11-25 16:36:11+00:00,1596180960717971457,fellstanoocci,@JamesCleverly @ZelenskyyUa What did he promise? His own country relies on the USA to protect it. The only thing he could promise is more US tax payer funded weapons. Thanks dude... https://t.co/v2ts0W9AvW,,en
2022-11-25 16:35:25+00:00,1596180769302401025,LaCMediterraneo,"EU_Commission: RT @vonderleyen: During my phone call with @ZelenskyyUa today, I expressed EU solidarity with Ukraine in the face of Russia’s criminal attacks on civilian infrastructure.

@EU_Commission is stepping up support, including with partners, to support the restorati…",,en
2022-11-25 16:35:10+00:00,1596180707113828354,Asgaard_kingdom,@vonderleyen @ZelenskyyUa @EU_Commission Your support but not our support. Idea : just send the remainder gas stored in germany back to ukraine,,en
2022-11-25 16:34:59+00:00,1596180661546946560,razadatta,@nexta_tv If you check acvount @ZelenskyyUa you might will surely have more interesting topic to discuss.. Huge misused of foreign  fund's. 💰💰,,en
2022-11-25 16:34:55+00:00,1596180643255562240,hong880,"@ZelenskyyUa
Putin has a condition of 7 years when you have a problem or he also strengthens and attacks again.",,en
2022-11-25 16:34:53+00:00,1596180634564964352,gabriel_Rivas22,@bab_yak @ZelenskyyUa Ukranian leader has told many lies about the famine. I remember when President Yuschenko published a serious pictures of people perishing of hunger in Ukraine in a Holodomor memorial which it was proven the pics belong Rusian civil war in 1920's and great depresion https://t.co/s4kGvPSrL9,,en
2022-11-25 16:34:33+00:00,1596180551219961856,sani21861994,"@TheDankAlien @kjellsm @ZelenskyyUa The Ribbentrop–Molotov Pact (official name: Non-Aggression Pact between Germany and the Union of Soviet Socialist Republics) was a non-aggression pact between the Third Reich and the Soviet Union. It was signed on August 23, 1939 in Moscow by Soviet Foreign Minister Vyacheslav Mo",,en
2022-11-25 16:34:31+00:00,1596180543992913925,norstec,@vonderleyen @ZelenskyyUa @EU_Commission Ukraine kills 11 Russian captives and celebrating. Who is the criminal? https://t.co/csQWzyr4AY,,en
2022-11-25 16:34:14+00:00,1596180468914954241,Alanhardy43,"@JamesCleverly @ZelenskyyUa He's looking at you as if to say ""who's this clown?""",,en
2022-11-25 16:34:12+00:00,1596180464510926850,jklanca,"@mfa_russia @ZelenskyyUa @RusMission_EU @RusEmbUSA @RusBotschaft @AmbRusFrance @rusembitaly @rusemb_pl @RusEmb_LT @LV_RUSEMBAS @RusEmbEst @RussiaUN I think you phrased that wrong. It’s not that he is willing to sacrifice his military, it’s that you are willing to murder them on their own land.",,en
2022-11-25 16:34:10+00:00,1596180452162666496,Randy10104349,@tasetipresident @KyivIndependent @ZelenskyyUa This is all #PutinIsaWarCriminal propaganda. He doesn’t want a western democracy on his doorstep. Dictators fear democracy…history proves that.,['PutinIsaWarCriminal'],en
2022-11-25 16:33:49+00:00,1596180364766064641,2ndNewMoon,"@SenatorMarkDaly @ZelenskyyUa @Denys_Shmyhal @r_stefanchuk @GeraskoLarysa @UKRinIRL @Dpol_un @Amb_Ulyanov @Rus_Emb_Ireland 2//  US badges and North American voices are accompanying the Oskar Dirlewanger admirers.
https://t.co/IycauVLRd5",,en
2022-11-25 16:32:51+00:00,1596180123950415873,roodio,"@JamesCleverly @ZelenskyyUa President @ZelenskyyUa, the UK is supporting you with action - not just words.

Boris Johnson made you that promise and it appears to have cost him his job 😬",,en
2022-11-25 16:31:31+00:00,1596179785683972096,1millerGOD,@JamesCleverly @ZelenskyyUa Not on my tax dollars,,en
2022-11-25 16:31:31+00:00,1596179785407156230,bigbrotherXBT,@MercWithASkirt2 @JamesCleverly @Flash_news_ua @ZelenskyyUa You don’t. Most do.,,en
2022-11-25 16:30:58+00:00,1596179650753040387,SpiritEddieLow,@JamesCleverly @ZelenskyyUa How much Russian Flak did your plane take on the way in?,,en
2022-11-25 16:30:33+00:00,1596179545849499648,elle_flutterby,"@IjazmUddin @JamesCleverly @ZelenskyyUa Hahahaaaa where did you come up with this ""info"" obviously made up.",,en
2022-11-25 16:30:31+00:00,1596179536911253504,SteelWoolLars,@shammdog @DontGhosts @tarded69 @beglan_michael @ZelenskyyUa @POTUS They never needed to claim to be doing it. It's merely a byproduct of removing militants from the country. :),,en
2022-11-25 16:30:30+00:00,1596179533375614976,gabriel_Rivas22,"@bab_yak @ZelenskyyUa You wrong again, the famine was product of failed economical politics whose result was a massive casualties over the USSR. If what you says its true, I wonder why the famine also killed people in Russia,Belarus,Kazakhistan and caucasus. Stalin wanted to kill them too?",,en
2022-11-25 16:30:21+00:00,1596179491503865860,DannyMac9187,@JamesCleverly @ZelenskyyUa And money. Lots of our money.,,en
2022-11-25 16:30:09+00:00,1596179444183748608,FfPew,@DenisRno @ZelenskyyUa Ah. Yea I’d sure trust the news. 🤡,,en
2022-11-25 16:30:03+00:00,1596179419227459585,MiraMoerma,"@vonderleyen @ZelenskyyUa @EU_Commission Thanks for sharing.
Talking about sharing: please share your deal with Bourla.",,en
2022-11-25 16:29:54+00:00,1596179381122043904,RedDevil702,"@UltimateEthos @Gramgra96155053 @phantom77710 @ZelenskyyUa Why don’t you listen and use critical reasoning? The NATO members will not vote a member in if that nation is already in a conflict, defeats the purpose of the defensive alliance.",,en
2022-11-25 16:29:08+00:00,1596179188133683200,Cami_G_L,@vonderleyen @ZelenskyyUa @EU_Commission What is this Von der Leyen ? Your bosses must be happy with your work. Another prize soon? An Oscar? And please stop diverting attention with your Ukrainian clown. You have destroyed Europe. https://t.co/h9Lq4pREmm,,en
2022-11-25 16:29:08+00:00,1596179185864671233,Idontknowyet91,@HokanGustavsson @ZelenskyyUa @Isaac_Herzog He complains about Russia invasion of Ukraine but doesn't say anything about the Israeli invasion of Palestine lol,,en
2022-11-25 16:28:58+00:00,1596179143561220098,sani21861994,"@TheDankAlien @kjellsm @ZelenskyyUa The Soviet invasion of Poland was a military operation carrieThe Soviet invasion began on September 17, 1939, and ended on October 6 with the cessation of organized resistance by the Polish forces, the establishment of a demarcation line towards the German forces, and after that",,en
2022-11-25 16:27:54+00:00,1596178878581870592,4Gaia,"@Mylovanov 💕💕 from 🇨🇦
We're donating, imploring leaders
but it's not enough

🇺🇲🇨🇦 Please help stop the egregious 🇷🇺 attacks on 🇺🇦 energy

Resulting - no heat &amp; water in winter for Children, Grandparents, Citizens

@JustinTrudeau @DeputyPM_Canada
@potus @JoeBiden @SecDef  @ZelenskyyUa",,en
2022-11-25 16:27:42+00:00,1596178824877993984,gabriel_Rivas22,@73Fang @OOsintovych @TheDankAlien @kjellsm @ZelenskyyUa Who claims this? Where did you get that statement. You've never read Jruschov memories whereas he pointed he was proud to be Ukranian.,,en
2022-11-25 16:27:03+00:00,1596178662499692544,feistygal16,@JamesCleverly @ZelenskyyUa Oh give it a rest.,,en
2022-11-25 16:26:58+00:00,1596178644120272896,Lily208184861,"@JamesCleverly @ZelenskyyUa More money laundering, it’ll catch up with you and when it does and it will the public will go ballistic",,en
2022-11-25 16:26:57+00:00,1596178638835044352,MrMrsNewman,@joe_coitus @GlasnostGone @ZelenskyyUa Agreed 👍,,en
2022-11-25 16:26:55+00:00,1596178629758963712,NewSiddy,@mulcs85 @JamesCleverly @ZelenskyyUa Because he had more surprise presents of helicopters and ambulances!,,en
2022-11-25 16:26:42+00:00,1596178576956690432,mrdunne_author,@JamesCleverly @ZelenskyyUa Speak for ya self..,,en
2022-11-25 16:25:55+00:00,1596178378188414981,2ndNewMoon,"@SenatorMarkDaly @ZelenskyyUa @Denys_Shmyhal @r_stefanchuk @GeraskoLarysa @UKRinIRL For  🇺🇦  Holodomor is just another way of spelling Judeo-Bolshevik. The SS-Sturmbrigade Dirlewanger badges means they're not taking Russians prisoners, the Ukrainian armed forces are morphing into an overtly criminal gang.  @Dpol_un @Amb_Ulyanov @Rus_Emb_Ireland https://t.co/xetkrIBYaJ",,en
2022-11-25 16:25:49+00:00,1596178352850837506,Ahlam39537752,@BarmyDeer @J_P_H60 @JamesCleverly @ZelenskyyUa What a bunch of clown 🤡,,en
2022-11-25 16:25:42+00:00,1596178323578970113,Idontknowyet91,"@ZelenskyyUa @Isaac_Herzog Putin treats his people better then how Israel treats the Palestinians people, dude is a hypocrite talking about Russia invasion but is cool with Israel doing it the the Palestinians  lol",,en
2022-11-25 16:25:40+00:00,1596178315957587968,CuriousInquest1,@trobert841 @vonderleyen @ZelenskyyUa @EU_Commission Why do you Russians call everyone Nazi while it is you who turned Nazis?,,en
2022-11-25 16:25:37+00:00,1596178302879748096,DSharperimage1,"I think Ukraine needs to decentralize its electrical infrastructure.
I would order a million of these electric generator motors and give it out to citizens with plans for how to build a water wheel, or wind turbine.
@ZelenskyyUa @DefenceU
https://t.co/ELKw3A0nQ0",,en
2022-11-25 16:25:11+00:00,1596178195274924035,pearsylah,@JamesCleverly @ZelenskyyUa Another jolly into the ‘warzone’,,en
2022-11-25 16:24:49+00:00,1596178102153003013,Cada_DiaAlegria,@vonderleyen @ZelenskyyUa @EU_Commission Not our war.,,en
2022-11-25 16:24:44+00:00,1596178079084597248,ReadoutNoise,"@DorotaPodlesna @SassyTh53585402 @ZelenskyyUa Yes I think that sounds more realistic - Poland.

I was just quoting a tweet I saw yesterday: of course, tweets can be wrong!",,en
2022-11-25 16:24:39+00:00,1596178059492745216,NewSiddy,"@JamesCleverly @ZelenskyyUa The look on Zelensky's face - trying so hard not to burst out laughing at Cleverly while thinking he's the most stupid mug we've had here so far. Thanks for the helicopters and ambulances MUG. You don't need them in the UK, MUG?",,en
2022-11-25 16:23:57+00:00,1596177883994939393,knock88082182,"@vonderleyen @ZelenskyyUa @EU_Commission 👇🏼
Well done! Why Is this outside your horizon?  After all soon there will be another flood of refuges poring out…
And the vicious circle  of refugee manipulation from the 🇹🇷 perps will eventually hit 🇪🇺 frontiers. https://t.co/kQtWdMDWpv",,en
2022-11-25 16:23:46+00:00,1596177835516829697,CuriousInquest1,@Lowlandspete2 @vonderleyen @ZelenskyyUa @EU_Commission I wouldn't vote for you that's for sure.,,en
2022-11-25 16:23:43+00:00,1596177825857298432,jumpbots,"@Snowgumm @realemmanuelojo @ZelenskyyUa Every human race have rights to their own native language. Ignorant, Wiki to find out the truth about racism in Ukraine. The current Government even resorted to banning books in Russian language, that's how bad racism is in Ukraine",,en
2022-11-25 16:23:03+00:00,1596177656504061953,Mannekenpeace2,"@vonderleyen @ZelenskyyUa @EU_Commission Soon Nuremberg2, see you in court.",,en
2022-11-25 16:22:57+00:00,1596177632952930304,salvadordalius,"@sandumaiamd @IngridaSimonyte @ZelenskyyUa , stop stealing their gas.
They are supplied by Russia &amp; Romania.
You steal from them.
We come to help our brothers, dark side",,en
2022-11-25 16:22:57+00:00,1596177632458309638,hong880,"@ZelenskyyUa
Presidents, you must have your own handwritten command to call each other to pull others to impersonate",,en
2022-11-25 16:22:48+00:00,1596177592767447040,_FrankWestphal,"@jeffbassell @RealityWhatever @ZelenskyyUa @POTUS They're cold blooded murderers dude.
https://t.co/lZjCwf3qrg",,en
2022-11-25 16:22:31+00:00,1596177523481931778,ProudOF_Poland,"@ZelenskyyUa President, if we have such reflections, maybe we will settle for Volhynia??? It's time to do it. Only then 🇺🇦🇵🇱 will they be able to truly grow together. Glory to Ukraine",,en
2022-11-25 16:22:19+00:00,1596177471673716736,Jonthemon6,@vonderleyen @EU_Commission @ZelenskyyUa “Name please caller ?”,,en
2022-11-25 16:22:14+00:00,1596177450613940227,CuriousInquest1,@pierrezappa @vonderleyen @ZelenskyyUa @EU_Commission Go back to Russia bro and don't come out. Don't need ya.,,en
2022-11-25 16:22:03+00:00,1596177403906166784,MJFGD,@JamesCleverly @ZelenskyyUa I want my money back,,en
2022-11-25 16:21:57+00:00,1596177379025903617,_FrankWestphal,"@jeffbassell @RealityWhatever @ZelenskyyUa @POTUS Narrative? This is fake?
https://t.co/1fyGW62UG4",,en
2022-11-25 16:21:55+00:00,1596177372507967489,rommaKjellO,"@GlasnostGone @ZelenskyyUa Yes, Hero and role model, thats for sure!",,en
2022-11-25 16:21:42+00:00,1596177316828381188,TheShells2,"@vonderleyen @ZelenskyyUa @EU_Commission WW3 nuclear winter is a possibility given the current posturing and provision of weapons by NATO to Ukraine which was always a regional territorial dispute.

Economic global depression is looking more certain.

At least Twitter is fun again.",,en
2022-11-25 16:21:38+00:00,1596177300680212483,rattaplan76,@vonderleyen @ZelenskyyUa @EU_Commission How can you express solidarity with money that belongs to the ppl of the EU who did not voted for you in any other way. Keep the EU in the cold. 🤮 #Notmygovernment,['Notmygovernment'],en
2022-11-25 16:21:36+00:00,1596177292149272576,NielsenVangos,@vonderleyen @ZelenskyyUa @EU_Commission because of you gone freeze millions of people in europe and starving!!!you support a nazi regime!!! https://t.co/bW6bunhvnR,,en
2022-11-25 16:21:33+00:00,1596177279457320960,Flytyer182,"@JamesCleverly @ZelenskyyUa I feel sorry for president Zalenskyy who has better things to do, than keep meeting UK Ministers to who fly there for a photo, surely a simple phone call would be good enough (and am sure it  would be if you had to pay for the flight and security yourself!",,en
2022-11-25 16:21:16+00:00,1596177208774647809,IanWarr34282027,"@JamesCleverly @ZelenskyyUa Notso please go away!
#GeneralElectionNow",['GeneralElectionNow'],en
2022-11-25 16:21:07+00:00,1596177169415548928,agata_knows,"Hey @POTUS
Small reminder.
DONT DONT DONT be afraid.
putin just a small scared girl.
Why You are that worried?
Be like @Bundeskanzler
Or be like @ZelenskyyUa",,en
2022-11-25 16:20:44+00:00,1596177074213224448,_FrankWestphal,"@jeffbassell @RealityWhatever @ZelenskyyUa @POTUS I believe there are instances of that. Some soldiers are going to lose it. That is wrong. BUT, if russia wasn't invading, that wouldn't be an issue now would it? And, it's not systematic like russia. And if you're referring to the recent one, that russian violated surrender.",,en
2022-11-25 16:19:36+00:00,1596176789159673861,Tony69876087,@JamesCleverly @ZelenskyyUa here's a novel idea-the UK gov does something to help &amp; support UK citizens,,en
2022-11-25 16:19:14+00:00,1596176694284800002,Lowlandspete2,@vonderleyen @ZelenskyyUa @EU_Commission Who voted for you?,,en
2022-11-25 16:19:00+00:00,1596176637866942466,vinnyjack1,@JamesCleverly @ZelenskyyUa When all else fails go to Zelenskyy #GeneralElectionN0W #torycowards,"['GeneralElectionN0W', 'torycowards']",en
2022-11-25 16:18:57+00:00,1596176625418506240,JanuszOpas,@vonderleyen @Irek001959 @ZelenskyyUa @EU_Commission AND WHAT NEXT????,,en
2022-11-25 16:18:31+00:00,1596176515901059072,WinstonRagsdale,"@RICOG71 @KyivIndependent @ZelenskyyUa It’s time to pull out of Ukraine. I don’t understand why we are even involved there. It’s no business of America’s. It’s not like Ukrainian is the last bastion of freedom, or that it is essential to America? Or am I missing something?",,en
2022-11-25 16:18:07+00:00,1596176415992463360,lilitica,@JamesCleverly @ZelenskyyUa The US is “supporting” Zelenskyy with strings. https://t.co/3L7CAFQcDx,,en
2022-11-25 16:18:07+00:00,1596176414428258305,Sleepy89456953,@GlasnostGone @ZelenskyyUa Israelis and zionists won't be on the list voting against israel bad idea!,,en
2022-11-25 16:18:06+00:00,1596176408950190082,CuriousInquest1,"@vonderleyen @ZelenskyyUa @EU_Commission Thank you for your unwavering support Ursula.
The right leader, in the right position, at the right time.
Proud to be European.
Thank you.",,en
2022-11-25 16:18:04+00:00,1596176404378701826,ReiswigR,"@GlasnostGone @SylMinutola @ZelenskyyUa He is one of my heroes, would win election of President of world:)",,en
2022-11-25 16:18:04+00:00,1596176402063458304,ianjusharma9,@gchahal @ZelenskyyUa Easier said than done.,,en
2022-11-25 16:18:02+00:00,1596176394337538048,Estelle_Flee,@ZelenskyyUa Zelensky &amp; Prince Harry will accept Ripple of Hope Awards from RF Kennedy Foundation. Harry’s awarded for calling out “structural racism in the Royal Family” (unsubstantiated allegations) Zelensky condones this by accepting award. Time for Zelensky to support UK.,,en
2022-11-25 16:17:56+00:00,1596176368739708928,Edeka_Pete,@vonderleyen @ZelenskyyUa @EU_Commission Urge the western countries to finally deliver modern tanks,,en
2022-11-25 16:17:23+00:00,1596176229501399042,Timothy84819774,@realvoicecpm @ng94_ @ZelenskyyUa @POTUS Why not?,,en
2022-11-25 16:17:21+00:00,1596176222308139009,wakeup_cocreate,@GlasnostGone @ZelenskyyUa No he's a criminal and a coke fiend,,en
2022-11-25 16:16:57+00:00,1596176119463833600,SkorpioITA,@vonderleyen @ZelenskyyUa @EU_Commission Not in my name 👍🏼,,en
2022-11-25 16:16:48+00:00,1596176081832538112,pierrezappa,@vonderleyen @ZelenskyyUa @EU_Commission You need to apply more censorship so that only you can talk.,,en
2022-11-25 16:16:38+00:00,1596176042829688832,Sharpandprecis1,"@JamesCleverly @VivAnderson14 @ZelenskyyUa Thank you UK, for your loyal support to Ukraina! Greetings from Sweden 🇸🇪",,en
2022-11-25 16:15:54+00:00,1596175857835540480,ajiri_nana,"@GlasnostGone @ZelenskyyUa A hero my foot.
A man who is using his fellow citizens as guinea pigs in a proxy war?🤦
Distasteful! 🤮",,en
2022-11-25 16:15:42+00:00,1596175806560092161,MwauraRobert2,@vonderleyen @ZelenskyyUa @EU_Commission We the EU 🇪🇺 will stand with Ukraine 🇺🇦,,en
2022-11-25 16:15:33+00:00,1596175767980818432,TheNerve7,@JamesCleverly @ZelenskyyUa Did he ask you why your party benefits from dirty Russian money.,,en
2022-11-25 16:15:11+00:00,1596175675148292096,RoyCHinkley,@shwabb1 @aveonthesupreme @CarmelaCocoG @ZelenskyyUa It describes you...,,en
2022-11-25 16:15:03+00:00,1596175641346543619,luniee_luna,"@vinyljunkie01 @arthurra18 @BarmyDeer @dsco_0 @JamesCleverly @ZelenskyyUa its not the truth, that's the point 🤡",,en
2022-11-25 16:14:57+00:00,1596175617309159425,vvinternl,"@vonderleyen @ZelenskyyUa @EU_Commission ""Expressed my solidarity"" x 1000000 times.",,en
2022-11-25 16:14:47+00:00,1596175576007524352,numberzlad2023,@JamesCleverly @ZelenskyyUa NO WE ARE NOT! The British people do not support or respect a Nazi money laundering war criminal!,,en
2022-11-25 16:14:46+00:00,1596175573923270657,FC83392568,@vonderleyen @ZelenskyyUa @EU_Commission How much money is going to Panama?,,en
2022-11-25 16:14:17+00:00,1596175449859629056,vinyljunkie01,@luniee_luna @arthurra18 @BarmyDeer @dsco_0 @JamesCleverly @ZelenskyyUa Lmfao…grassing someone for telling the truth. https://t.co/rI4K3HDJMM,,en
2022-11-25 16:13:44+00:00,1596175312605306880,vonderleyen,"During my phone call with @ZelenskyyUa today, I expressed EU solidarity with Ukraine in the face of Russia’s criminal attacks on civilian infrastructure.

@EU_Commission is stepping up support, including with partners, to support the restoration of power and heat in Ukraine.",,en
2022-11-25 16:13:34+00:00,1596175270352146432,sani21861994,"@TheDankAlien @kjellsm @ZelenskyyUa The Katyn massacre is the collective name for the liquidation of about 22,000 Poles - officers and intellectuals, carried out by the Soviet NKVD from April 4 to May 1940 in the Katyn forest, then near Kharkiv, in the town of Mednoye, near Minsk and in Ukraine, where they were pre",,en
2022-11-25 16:13:33+00:00,1596175267470491648,Ian55267695,@Ihavenoidea81 @dryvegetable @dsco_0 @JamesCleverly @ZelenskyyUa yeah think I may have got a bit confused there? - I was trying to reply to Damo and assumed JDavies was supporting Damo. Appeasenik should have been a clue?,,en
2022-11-25 16:13:18+00:00,1596175202332790784,politicus2022,@RusEmbUSA He decided to kill his people. #putin is not brave enough to go outside himself 😂😂😂 he was joking about @ZelenskyyUa but who was on the battlefield?,['putin'],en
2022-11-25 16:13:11+00:00,1596175175074340865,ChazBossi,"@JamesCleverly @ZelenskyyUa God god man. You have so much to do with here in the UK. Why are you making PR stunts.

Bye bye at the next election.",,en
2022-11-25 16:12:01+00:00,1596174880479014912,shammdog,"@SteelWoolLars @DontGhosts @tarded69 @beglan_michael @ZelenskyyUa @POTUS lol you’re just talking out of your ass at this point. Show me one time where zelensky claimed to be denazifying or purging ethnosupremacists from ukraine.

I hope you’re getting paid well to shill like this lol",,en
2022-11-25 16:12:00+00:00,1596174875491811330,tanyabalas,"@ZelenskaUA @MCIPUkraine Stop pretending you care as you doll up, pose for covers, accept awards, called brave (you aren't brave, sorry). Think of Ukranians and get your husband, @ZelenskyyUa to end his war through negotiations. Ukraine are a liability.",,en
2022-11-25 16:11:44+00:00,1596174806805729281,mickjohnston18,@JamesCleverly @ZelenskyyUa So you are in the corrupt club aswell….who’d have thought eh !,,en
2022-11-25 16:11:33+00:00,1596174763025895424,vinyljunkie01,"@BarmyDeer @dsco_0 @JamesCleverly @ZelenskyyUa So arming Nazis is civilized??
You need to have a word with yourself. 🤡",,en
2022-11-25 16:11:09+00:00,1596174663276699649,chimpfiend,@jenotderby @JamesCleverly @ZelenskyyUa It's not our war to negotiate! it has nothing to do with us and James shouldn't be there.,,en
2022-11-25 16:10:52+00:00,1596174588882604032,ka_barron14,@RishiSunak @ZelenskyyUa Everywhere aren’t you? https://t.co/X2u2VbkqZt,,en
2022-11-25 16:10:28+00:00,1596174488068321280,WllliamHayes,"@JamesCleverly @ZelenskyyUa ""We"" as in the people of the UK have no say in the matter.",,en
2022-11-25 16:10:21+00:00,1596174459702067205,DyanOnly,@ZelenskyyUa Sounds like you're gonna be begging for more money again,,en
2022-11-25 16:09:32+00:00,1596174254084694016,ka_barron14,@RishiSunak @ZelenskyyUa Why is Hunt running the country?,,en
2022-11-25 16:09:26+00:00,1596174231242358784,vinyljunkie01,@JamesCleverly @ZelenskyyUa Simping for Nazis. Disgusting.,,en
2022-11-25 16:07:30+00:00,1596173741914214400,UA36103201,"@tasetipresident @wpacallaghan @WarMonitor3 @ZelenskyyUa ""Why isn't he taking the war to Moscow instead of demanding for more and more weapons?""
Ukraine is not interested in aggressive war. Ukraine just wants to effectively defend itself and drive the Russian killers out of the country. Not more. Is that so difficult to understand?",,en
2022-11-25 16:07:26+00:00,1596173725258289152,JanW26532092,@JamesCleverly @ZelenskyyUa You don't speak me. You need to put our country 1st 😡give give give. But not to our own. Reform will get my vote,,en
2022-11-25 16:04:23+00:00,1596172956966981632,sani21861994,"@TheDankAlien @kjellsm @ZelenskyyUa Victims were also Russians, not only Kazakhs, Poles, and Ukrainians. and other nations.",,en
2022-11-25 16:04:06+00:00,1596172887802916865,Davidwi35226410,"@dsco_0 @JamesCleverly @ZelenskyyUa He doesn't speak for you spineless people, we are fighting for our country while you are being invaded, spineless.",,en
2022-11-25 16:04:02+00:00,1596172872187256833,Estelle_Flee,@RishiSunak @ZelenskyyUa Zelenski @ZelenskyyUa will accept the Ripple of Hope Award from the RF Kennedy Foundation. Duke &amp; Duchess Sussex will receive same award for calling out structural racism in the British Royal Family (unsubstantiated allegations!!). Zelensky should decline this award.,,en
2022-11-25 16:03:59+00:00,1596172856819187712,AntiSceptick,@ZelenskyyUa @POTUS Don't try to hide your crimes by accusing others ...,,en
2022-11-25 16:03:47+00:00,1596172806395658241,PensionersF,"@JamesCleverly @ZelenskyyUa Sadly we are going to freeze to death here, we have given 2 billion to this folly.. and now another 50 million at which point do the EU/ UN/ US warmongers try and find a solution to the problem as it’s destroying all our economies and the chances are that the Russians are ok",,en
2022-11-25 16:02:35+00:00,1596172503755665410,vgrygory,@Observingfroma2 @IjazmUddin @JamesCleverly @ZelenskyyUa Any non-russian affiliated verification would be welcome.,,en
2022-11-25 16:02:14+00:00,1596172416732258304,Spamface81,@JamesCleverly @ZelenskyyUa Stop sending our cash to this coked up midget. I can't wait for you lot to get voted out.,,en
2022-11-25 16:02:01+00:00,1596172364076965889,1220Charlie,@gchahal @ZelenskyyUa Must be getting colder in the Baltic States and The EU now. Lots of Wars and Large Scale battles won and lost to the extreme winters in Europe. Just ask the Nazis.,,en
2022-11-25 16:01:42+00:00,1596172281964699648,shwabb1,"@behindthehat @PepplerXbt @MikeyB_Good @Anna34366210 @ZelenskyyUa Also consider that Russian army illegally entered Donbas in 2014, no matter from which point of view you look at it: Russia formally recognized Donetsk &amp; Luhansk ""Republics"" in 2022, therefore even from Ru. perspective its army was located on the sovereign territory of Ukraine.",,en
2022-11-25 16:01:02+00:00,1596172115010633728,tasetipresident,@Randy10104349 @KyivIndependent @ZelenskyyUa Ever heard of William Tecumseh Sherman?,,en
2022-11-25 16:00:50+00:00,1596172065429938179,commonman801,@ZelenskyyUa TRANSLATED: Russia Wanted To Negotiate. You Refused. Acting Like A Spoiled Child. To Quote One Of Our Old School Rappers.  No More Talk. Clown. Stand Like A Nazi? Then You'll Fall Like A Nazi. Only A ((FOOL)) Knows Not When To Get Off Of The Stage. Remember That.,,en
2022-11-25 15:59:48+00:00,1596171805450194945,LuxFree3,@JamesCleverly @ZelenskyyUa To destroy more European assets like Nord stream ?,,en
2022-11-25 15:59:41+00:00,1596171775624515584,PDalejason3,@JamesCleverly @ZelenskyyUa You’re also money laundering…… and if you’re not then show the British public audited accounts of spend!,,en
2022-11-25 15:59:33+00:00,1596171744070569989,tasetipresident,@Randy10104349 @KyivIndependent @ZelenskyyUa He wants the indigenous Ukrainian people to stand up against Ihor Kolomoyskyi and his Neo-Nazis. It's a desperate and inhumane approach. It's fatalistic and very unfortunate,,en
2022-11-25 15:58:55+00:00,1596171581465559040,JonathanLongar,@BielskaOlya @SavageWolf49 @SUkraini2022 @DamonMacWilson @slomka_robert @ZelenskyyUa People who love freedom and democracy. These are your true brothers and sisters.,,en
2022-11-25 15:57:58+00:00,1596171345284501504,marileeharalds,"@SBF_FTX Bankman-Fried, President @ZelenskyyUa, @BlackRock Larry Fink and @SecYellen will be speaking at the NYTimes DealBook Summit next week. How convenient. They can all be arrested at the same time.",,en
2022-11-25 15:57:34+00:00,1596171241551171584,danpink77,@JamesCleverly @ZelenskyyUa Why don't you ask the people if we want to fund another US proxy war? The propaganda is not fooling anyone. Jimmy Cliffe springs to mind.,,en
2022-11-25 15:57:29+00:00,1596171221317697538,PatrickBHenry,@SuddenLife @JamesCleverly @ZelenskyyUa They're the two big guns that first came to mind. Captain Blythe lived opposite.,,en
2022-11-25 15:57:27+00:00,1596171212085899265,bears_beats_b_g,@CapitalPig1508 @ProfessorsBlogg @ZelenskyyUa Ru apologists are really living in a fantasy land,,en
2022-11-25 15:57:25+00:00,1596171207636062208,kingmanuk,"@JamesCleverly @ZelenskyyUa So we will be supplying them with what they need to win rather than what they need not to lose? Challengers and typhoons?
We will be giving the OK to attack the Russian infrastructure that is vital to their military as this man has been saying 4 months
https://t.co/aJnk8GGowY",,en
